!n: Number of areas
n: 39
!I: Set if areas
I: [10001 10002 10003 10004 10005 10006 10007 10008 10009 10010 10011 10012 10013 10014 10015 10016 10017 10018 10019 10020 10021 10022 10023 10024 10025 10026 10027 10028 10029 10030 10031 10032 10033 10034 10035 10036 10037 10038 10039 ]
!p: Number of regions
p: 5
!K: Set of regions
K: [1 2 3 4 5 ]
!N: Node Neighbor Set
N: [
(10001) [10003 10005 10020 10026 10028 10032 10039]
(10002) [10032 10034 10035 10037]
(10003) [10001 10018 10024 10028 10032 10039]
(10004) [10006 10008 10012 10015 10021 10022 10031]
(10005) [10001 10008 10014 10016 10020 10022 10023 10026]
(10006) [10004 10012 10027 10031]
(10007) [10012 10013 10036]
(10008) [10004 10005 10020 10021 10022]
(10009) [10017 10018 10025 10035]
(10010) [10011 10013 10017 10030]
(10011) [10010 10017 10018 10024 10030]
(10012) [10004 10006 10007 10013 10015]
(10013) [10007 10010 10012 10015 10030 10036]
(10014) [10005 10016 10023 10033]
(10015) [10004 10012 10013 10021 10024 10028 10029 10030]
(10016) [10005 10014 10022 10033 10038]
(10017) [10009 10010 10011 10018 10025]
(10018) [10003 10009 10011 10017 10024 10025 10032 10035]
(10019) [10026 10032 10034]
(10020) [10001 10005 10008 10021 10028]
(10021) [10004 10008 10015 10020 10028]
(10022) [10004 10005 10008 10016 10038]
(10023) [10005 10014 10026]
(10024) [10003 10011 10015 10018 10028 10029 10030]
(10025) [10009 10017 10018]
(10026) [10001 10005 10019 10023 10032 10034]
(10027) [10006]
(10028) [10001 10003 10015 10020 10021 10024]
(10029) [10015 10024 10030]
(10030) [10010 10011 10013 10015 10024 10029]
(10031) [10004 10006]
(10039 10029) 1.2217935231131687
(10039 10030) 1.6888055254902994
(10039 10031) 0.8647868981108268
(10039 10032) 1.6013598835008047
(10039 10033) 1.2400524313664059
(10039 10034) 1.3571601219183063
(10039 10035) 0.7150008206378945
(10039 10036) 0.7578515092146043
(10039 10037) 1.8410026835180777
(10039 10038) 0.8395528094179806
(10039 10039) 0.0
]
